b_p,network,h_p,lambda,gamma,run_index,active_set,majority
0.01,bofa_careers,0.8,0.8,0.5,1,583.32,410.433
0.01,bofa_careers,0.8,0.8,0.5,2,583.037,409.878
0.01,bofa_careers,0.8,0.8,0.5,3,583.345,409.541
0.01,bofa_careers,0.8,0.8,0.5,4,584.476,411.766
0.01,bofa_careers,0.8,0.8,0.5,5,583.821,410.427
0.01,bofa_careers,0.8,0.8,0.5,6,582.945,408.185
0.01,bofa_careers,0.8,0.8,0.5,7,582.938,409.145
0.01,bofa_careers,0.8,0.8,0.5,8,583.87,409.353
0.01,bofa_careers,0.8,0.8,0.5,9,583.067,410.709
0.01,bofa_careers,0.8,0.8,0.6,0,591.211,435.797
0.01,bofa_careers,0.8,0.8,0.6,1,591.578,436.096
0.01,bofa_careers,0.8,0.8,0.6,2,590.724,435.531
0.01,bofa_careers,0.8,0.8,0.6,3,590.821,434.352
0.01,bofa_careers,0.8,0.8,0.6,4,591.757,437.162
0.01,bofa_careers,0.8,0.8,0.6,5,591.194,436.715
0.01,bofa_careers,0.8,0.8,0.6,6,591.205,437.06
0.01,bofa_careers,0.8,0.8,0.6,7,591.106,435.559
0.01,bofa_careers,0.8,0.8,0.6,8,591.511,436.97
0.01,bofa_careers,0.8,0.8,0.6,9,591.725,436.905
0.01,bofa_careers,0.8,0.8,0.7,0,597.062,464.908
0.01,bofa_careers,0.8,0.8,0.7,1,596.774,461.936
0.01,bofa_careers,0.8,0.8,0.7,2,596.378,463.541
0.01,bofa_careers,0.8,0.8,0.7,3,597.577,464.456
0.01,bofa_careers,0.8,0.8,0.7,4,597.159,464.317
0.01,bofa_careers,0.8,0.8,0.7,5,597.743,464.6
0.01,bofa_careers,0.8,0.8,0.7,6,597.681,463.593
0.01,bofa_careers,0.8,0.8,0.7,7,597.817,463.631
0.01,bofa_careers,0.8,0.8,0.7,8,596.837,462.933
0.01,bofa_careers,0.8,0.8,0.7,9,598.079,465.115
0.01,bofa_careers,0.8,0.8,0.8,0,601.209,495.131
0.01,bofa_careers,0.8,0.8,0.8,1,601.378,495.377
0.01,bofa_careers,0.8,0.8,0.8,2,601.024,497.085
0.01,bofa_careers,0.8,0.8,0.8,3,601.611,497.54
0.01,bofa_careers,0.8,0.8,0.8,4,600.969,496.118
0.01,bofa_careers,0.8,0.8,0.8,5,600.682,495.628
0.01,bofa_careers,0.8,0.8,0.8,6,601.223,495.278
0.01,bofa_careers,0.8,0.8,0.8,7,600.076,493.619
0.01,bofa_careers,0.8,0.8,0.8,8,601.174,496.431
0.01,bofa_careers,0.8,0.8,0.8,9,600.833,496.121
0.01,bofa_careers,0.8,0.8,0.9,0,599.738,521.315
0.01,bofa_careers,0.8,0.8,0.9,1,600.599,521.867
0.01,bofa_careers,0.8,0.8,0.9,2,600.239,519.478
0.01,bofa_careers,0.8,0.8,0.9,3,601.013,521.771
0.01,bofa_careers,0.8,0.8,0.9,4,599.424,520.907
0.01,bofa_careers,0.8,0.8,0.9,5,601.2,519.586
0.01,bofa_careers,0.8,0.8,0.9,6,598.902,519.989
0.01,bofa_careers,0.8,0.8,0.9,7,600.378,520.787
0.01,bofa_careers,0.8,0.8,0.9,8,600.507,521.053
0.01,bofa_careers,0.8,0.8,0.9,9,600.661,522.246
0.01,bofa_careers,0.8,1.0,0.1,0,530.398,308.943
0.01,bofa_careers,0.8,1.0,0.1,1,529.851,308.284
0.01,bofa_careers,0.8,1.0,0.1,2,529.173,307.069
0.01,bofa_careers,0.8,1.0,0.1,3,531.014,309.816
0.01,bofa_careers,0.8,1.0,0.1,4,527.501,305.502
0.01,bofa_careers,0.8,1.0,0.1,5,528.16,305.993
0.01,bofa_careers,0.8,1.0,0.1,6,532.439,311.99
0.01,bofa_careers,0.8,1.0,0.1,7,532.746,312.048
0.01,bofa_careers,0.8,1.0,0.1,8,530.238,308.612
0.01,bofa_careers,0.8,1.0,0.1,9,530.752,309.014
0.01,bofa_careers,0.8,1.0,0.2,0,554.189,344.531
0.01,bofa_careers,0.8,1.0,0.2,1,554.11,344.688
0.01,bofa_careers,0.8,1.0,0.2,2,553.143,343.018
0.01,bofa_careers,0.8,1.0,0.2,3,554.998,345.583
0.01,bofa_careers,0.8,1.0,0.2,4,555.125,345.033
0.01,bofa_careers,0.8,1.0,0.2,5,552.612,342.847
0.01,bofa_careers,0.8,1.0,0.2,6,553.822,344.407
0.01,bofa_careers,0.8,1.0,0.2,7,552.286,342.064
0.01,bofa_careers,0.8,1.0,0.2,8,551.926,341.563
0.01,bofa_careers,0.8,1.0,0.2,9,553.827,344.764
0.01,bofa_careers,0.8,1.0,0.3,0,563.455,362.823
0.01,bofa_careers,0.8,1.0,0.3,1,563.377,362.621
0.01,bofa_careers,0.8,1.0,0.3,2,564.237,363.389
0.01,bofa_careers,0.8,1.0,0.3,3,564.119,363.274
0.01,bofa_careers,0.8,1.0,0.3,4,565.638,366.881
0.01,bofa_careers,0.8,1.0,0.3,5,564.38,363.14
0.01,bofa_careers,0.8,1.0,0.3,6,564.703,363.855
0.01,bofa_careers,0.8,1.0,0.3,7,564.893,363.735
0.01,bofa_careers,0.8,1.0,0.3,8,564.426,363.128
0.01,bofa_careers,0.8,1.0,0.3,9,563.848,362.959
0.01,bofa_careers,0.8,1.0,0.4,0,575.405,385.514
0.01,bofa_careers,0.8,1.0,0.4,1,574.23,384.095
0.01,bofa_careers,0.8,1.0,0.4,2,573.653,382.218
0.01,bofa_careers,0.8,1.0,0.4,3,574.607,383.851
0.01,bofa_careers,0.8,1.0,0.4,4,573.335,383.157
0.01,bofa_careers,0.8,1.0,0.4,5,572.565,381.501
0.01,bofa_careers,0.8,1.0,0.4,6,573.693,382.284
0.01,bofa_careers,0.8,1.0,0.4,7,573.991,383.682
0.01,bofa_careers,0.8,1.0,0.4,8,572.185,381.336
0.01,bofa_careers,0.8,1.0,0.4,9,572.396,380.936
0.01,bofa_careers,0.8,1.0,0.5,0,581.605,404.916
0.01,bofa_careers,0.8,1.0,0.5,1,581.749,404.359
0.01,bofa_careers,0.8,1.0,0.5,2,581.355,404.38
0.01,bofa_careers,0.8,1.0,0.5,3,580.978,401.901
0.01,bofa_careers,0.8,1.0,0.5,4,582.077,405.094
0.01,bofa_careers,0.8,1.0,0.5,5,580.743,403.061
0.01,bofa_careers,0.8,1.0,0.5,6,581.963,403.876
0.01,bofa_careers,0.8,1.0,0.5,7,581.018,404.492
0.01,bofa_careers,0.8,1.0,0.5,8,582.05,405.076
0.01,bofa_careers,0.8,1.0,0.5,9,580.959,403.053
0.01,bofa_careers,0.8,1.0,0.6,0,589.429,432.731
0.01,bofa_careers,0.8,1.0,0.6,1,589.553,432.416
0.01,bofa_careers,0.8,1.0,0.6,2,590.799,433.296
0.01,bofa_careers,0.8,1.0,0.6,3,590.597,432.76
0.01,bofa_careers,0.8,1.0,0.6,4,590.567,431.991
0.01,bofa_careers,0.8,1.0,0.6,5,590.636,433.069
0.01,bofa_careers,0.8,1.0,0.6,6,590.766,433.072
0.01,bofa_careers,0.8,1.0,0.6,7,590.86,433.107
0.01,bofa_careers,0.8,1.0,0.6,8,590.794,434.591
0.01,bofa_careers,0.8,1.0,0.6,9,591.336,434.153
0.01,bofa_careers,0.8,1.0,0.7,0,595.432,460.974
0.01,bofa_careers,0.8,1.0,0.7,1,597.274,461.769
0.01,bofa_careers,0.8,1.0,0.7,2,597.188,461.286
0.01,bofa_careers,0.8,1.0,0.7,3,596.403,460.329
0.01,bofa_careers,0.8,1.0,0.7,4,596.823,461.73
0.01,bofa_careers,0.8,1.0,0.7,5,596.657,460.726
0.01,bofa_careers,0.8,1.0,0.7,6,596.557,461.989
0.01,bofa_careers,0.8,1.0,0.7,7,595.978,461.142
0.01,bofa_careers,0.8,1.0,0.7,8,596.729,461.025
0.01,bofa_careers,0.8,1.0,0.7,9,595.936,460.98
0.01,bofa_careers,0.8,1.0,0.8,0,601.324,495.236
0.01,bofa_careers,0.8,1.0,0.8,1,601.96,495.752
0.01,bofa_careers,0.8,1.0,0.8,2,600.648,494.93
0.01,bofa_careers,0.8,1.0,0.8,3,600.201,494.27
0.01,bofa_careers,0.8,1.0,0.8,4,600.814,493.987
0.01,bofa_careers,0.8,1.0,0.8,5,601.506,495.359
0.01,bofa_careers,0.8,1.0,0.8,6,600.287,493.846
0.01,bofa_careers,0.8,1.0,0.8,7,599.825,493.119
0.01,bofa_careers,0.8,1.0,0.8,8,601.118,495.232
0.01,bofa_careers,0.8,1.0,0.8,9,600.825,494.915
0.01,bofa_careers,0.8,1.0,0.9,0,600.654,522.224
0.01,bofa_careers,0.8,1.0,0.9,1,599.971,521.63
0.01,bofa_careers,0.8,1.0,0.9,2,600.003,521.552
0.01,bofa_careers,0.8,1.0,0.9,3,600.229,521.587
0.01,bofa_careers,0.8,1.0,0.9,4,600.773,521.342
0.01,bofa_careers,0.8,1.0,0.9,5,600.749,521.31
0.01,bofa_careers,0.8,1.0,0.9,6,599.828,521.76
0.01,bofa_careers,0.8,1.0,0.9,7,599.07,520.025
0.01,bofa_careers,0.8,1.0,0.9,8,600.257,520.778
0.01,bofa_careers,0.8,1.0,0.9,9,599.283,522.43
0.01,verizoncareers,0.5,0.0,0.1,0,538.069,421.119
0.01,verizoncareers,0.5,0.0,0.1,1,537.627,419.366
0.01,verizoncareers,0.5,0.0,0.1,2,537.572,417.785
0.01,verizoncareers,0.5,0.0,0.1,3,537.666,419.13
0.01,verizoncareers,0.5,0.0,0.1,4,537.668,421.04
0.01,verizoncareers,0.5,0.0,0.1,5,537.431,421.453
0.01,verizoncareers,0.5,0.0,0.1,6,539.06,420.945
0.01,verizoncareers,0.5,0.0,0.1,7,538.872,418.798
0.01,verizoncareers,0.5,0.0,0.1,8,538.426,419.835
0.01,verizoncareers,0.5,0.0,0.1,9,536.539,419.721
0.01,verizoncareers,0.5,0.0,0.2,0,538.087,422.692
0.01,verizoncareers,0.5,0.0,0.2,1,537.263,419.24
0.01,verizoncareers,0.5,0.0,0.2,2,537.257,419.637
0.01,verizoncareers,0.5,0.0,0.2,3,538.698,421.145
0.01,verizoncareers,0.5,0.0,0.2,4,537.809,418.252
0.01,verizoncareers,0.5,0.0,0.2,5,537.842,419.386
0.01,verizoncareers,0.5,0.0,0.2,6,537.349,418.131
0.01,verizoncareers,0.5,0.0,0.2,7,538.618,421.226
0.01,verizoncareers,0.5,0.0,0.2,8,538.166,419.484
0.01,verizoncareers,0.5,0.0,0.2,9,537.875,420.586
0.01,verizoncareers,0.5,0.0,0.3,0,537.678,416.831
0.01,verizoncareers,0.5,0.0,0.3,1,537.115,419.576
0.01,verizoncareers,0.5,0.0,0.3,2,536.581,417.592
0.01,verizoncareers,0.5,0.0,0.3,3,537.931,420.82
0.01,verizoncareers,0.5,0.0,0.3,4,537.711,418.615
0.01,verizoncareers,0.5,0.0,0.3,5,538.082,420.278
0.01,verizoncareers,0.5,0.0,0.3,6,538.206,421.709
0.01,verizoncareers,0.5,0.0,0.3,7,537.88,421.729
0.01,verizoncareers,0.5,0.0,0.3,8,537.795,420.445
0.01,verizoncareers,0.5,0.0,0.3,9,536.98,418.455
0.01,verizoncareers,0.5,0.0,0.4,0,538.252,419.256
0.01,verizoncareers,0.5,0.0,0.4,1,537.993,421.402
0.01,verizoncareers,0.5,0.0,0.4,2,538.378,420.73
0.01,verizoncareers,0.5,0.0,0.4,3,536.834,419.645
0.01,verizoncareers,0.5,0.0,0.4,4,537.631,419.627
0.01,verizoncareers,0.5,0.0,0.4,5,537.096,418.083
0.01,verizoncareers,0.5,0.0,0.4,6,536.955,421.524
0.01,verizoncareers,0.5,0.0,0.4,7,537.567,421.871
0.01,verizoncareers,0.5,0.0,0.4,8,537.647,419.079
0.01,verizoncareers,0.5,0.0,0.4,9,538.398,422.166
0.01,verizoncareers,0.5,0.0,0.5,0,538.94,422.075
0.01,verizoncareers,0.5,0.0,0.5,1,537.217,418.737
0.01,verizoncareers,0.5,0.0,0.5,2,537.529,417.991
0.01,verizoncareers,0.5,0.0,0.5,3,538.077,419.526
0.01,verizoncareers,0.5,0.0,0.5,4,537.409,418.07
0.01,verizoncareers,0.5,0.0,0.5,5,537.65,418.991
0.01,verizoncareers,0.5,0.0,0.5,6,537.882,417.584
0.01,verizoncareers,0.5,0.0,0.5,7,538.676,420.73
0.01,verizoncareers,0.5,0.0,0.5,8,537.705,420.46
0.01,verizoncareers,0.5,0.0,0.5,9,537.602,421.042
0.01,verizoncareers,0.5,0.0,0.6,0,537.483,421.344
0.01,verizoncareers,0.5,0.0,0.6,1,536.767,421.169
0.01,verizoncareers,0.5,0.0,0.6,2,537.92,421.199
0.01,verizoncareers,0.5,0.0,0.6,3,539.042,423.509
0.01,verizoncareers,0.5,0.0,0.6,4,537.529,418.205
0.01,verizoncareers,0.5,0.0,0.6,5,538.251,419.643
0.01,verizoncareers,0.5,0.0,0.6,6,538.269,421.026
0.01,verizoncareers,0.5,0.0,0.6,7,537.803,421.054
0.01,verizoncareers,0.5,0.0,0.6,8,537.109,419.735
0.01,verizoncareers,0.5,0.0,0.6,9,536.7,418.969
0.01,verizoncareers,0.5,0.0,0.7,0,537.067,419.877
0.01,verizoncareers,0.5,0.0,0.7,1,537.392,418.973
0.01,verizoncareers,0.5,0.0,0.7,2,538.029,421.637
0.01,verizoncareers,0.5,0.0,0.7,3,537.634,418.418
0.01,verizoncareers,0.5,0.0,0.7,4,537.47,421.544
0.01,verizoncareers,0.5,0.0,0.7,5,537.217,420.026
0.01,verizoncareers,0.5,0.0,0.7,6,537.502,419.123
0.01,verizoncareers,0.5,0.0,0.7,7,537.901,421.884
0.01,verizoncareers,0.5,0.0,0.7,8,537.359,419.248
0.01,verizoncareers,0.5,0.0,0.7,9,537.926,418.948
0.01,verizoncareers,0.5,0.0,0.8,0,537.959,419.648
0.01,verizoncareers,0.5,0.0,0.8,1,536.678,419.296
0.01,verizoncareers,0.5,0.0,0.8,2,537.206,419.111
0.01,verizoncareers,0.5,0.0,0.8,3,538.231,420.248
0.01,verizoncareers,0.5,0.0,0.8,4,538.673,418.467
0.01,verizoncareers,0.5,0.0,0.8,5,536.907,421.047
0.01,verizoncareers,0.5,0.0,0.8,6,536.861,417.749
0.01,verizoncareers,0.5,0.0,0.8,7,538.05,418.453
0.01,verizoncareers,0.5,0.0,0.8,8,538.638,417.644
0.01,verizoncareers,0.5,0.0,0.8,9,538.331,417.012
0.01,verizoncareers,0.5,0.0,0.9,0,537.747,418.246
0.01,verizoncareers,0.5,0.0,0.9,1,537.904,419.625
0.01,verizoncareers,0.5,0.0,0.9,2,538.048,421.232
0.01,verizoncareers,0.5,0.0,0.9,3,538.088,422.3
0.01,verizoncareers,0.5,0.0,0.9,4,537.746,419.562
0.01,verizoncareers,0.5,0.0,0.9,5,537.749,419.364
0.01,verizoncareers,0.5,0.0,0.9,6,538.075,424.288
0.01,verizoncareers,0.5,0.0,0.9,7,537.252,419.07
0.01,verizoncareers,0.5,0.0,0.9,8,538.452,420.395
0.01,verizoncareers,0.5,0.0,0.9,9,538.235,419.551
0.01,verizoncareers,0.5,0.2,0.1,0,516.334,296.499
0.01,verizoncareers,0.5,0.2,0.1,1,515.999,295.344
0.01,verizoncareers,0.5,0.2,0.1,2,516.948,298.111
0.01,verizoncareers,0.5,0.2,0.1,3,518.529,300.284
0.01,verizoncareers,0.5,0.2,0.1,4,516.765,298.321
0.01,verizoncareers,0.5,0.2,0.1,5,515.702,294.7
0.01,verizoncareers,0.5,0.2,0.1,6,516.764,297.233
0.01,verizoncareers,0.5,0.2,0.1,7,515.242,294.152
0.01,verizoncareers,0.5,0.2,0.1,8,516.686,297.775
0.01,verizoncareers,0.5,0.2,0.1,9,515.01,292.875
0.01,verizoncareers,0.5,0.2,0.2,0,522.451,315.261
0.01,verizoncareers,0.5,0.2,0.2,1,523.771,317.916
0.01,verizoncareers,0.5,0.2,0.2,2,522.13,313.973
0.01,verizoncareers,0.5,0.2,0.2,3,522.576,316.577
0.01,verizoncareers,0.5,0.2,0.2,4,523.364,319.461
0.01,verizoncareers,0.5,0.2,0.2,5,523.194,317.023
0.01,verizoncareers,0.5,0.2,0.2,6,522.792,315.221
0.01,verizoncareers,0.5,0.2,0.2,7,523.006,314.971
0.01,verizoncareers,0.5,0.2,0.2,8,522.826,316.521
0.01,verizoncareers,0.5,0.2,0.2,9,523.003,316.736
0.01,verizoncareers,0.5,0.2,0.3,0,525.99,331.007
0.01,verizoncareers,0.5,0.2,0.3,1,527.261,332.978
0.01,verizoncareers,0.5,0.2,0.3,2,528.102,335.871
0.01,verizoncareers,0.5,0.2,0.3,3,526.978,333.397
0.01,verizoncareers,0.5,0.2,0.3,4,527.487,336.304
0.01,verizoncareers,0.5,0.2,0.3,5,527.521,335.387
0.01,verizoncareers,0.5,0.2,0.3,6,528.269,335.946
0.01,verizoncareers,0.5,0.2,0.3,7,528.649,336.883
0.01,verizoncareers,0.5,0.2,0.3,8,526.973,332.82
0.01,verizoncareers,0.5,0.2,0.3,9,526.625,333.693
0.01,verizoncareers,0.5,0.2,0.4,0,530.374,351.897
0.01,verizoncareers,0.5,0.2,0.4,1,530.018,349.931
0.01,verizoncareers,0.5,0.2,0.4,2,530.44,351.78
0.01,verizoncareers,0.5,0.2,0.4,3,531.056,352.266
0.01,verizoncareers,0.5,0.2,0.4,4,530.801,352.768
0.01,verizoncareers,0.5,0.2,0.4,5,531.549,354.075
0.01,verizoncareers,0.5,0.2,0.4,6,532.303,354.819
0.01,verizoncareers,0.5,0.2,0.4,7,531.632,354.29
0.01,verizoncareers,0.5,0.2,0.4,8,532.656,355.46
0.01,verizoncareers,0.5,0.2,0.4,9,531.048,353.051
0.01,verizoncareers,0.5,0.2,0.5,0,534.444,368.139
0.01,verizoncareers,0.5,0.2,0.5,1,534.17,370.703
0.01,verizoncareers,0.5,0.2,0.5,2,533.192,369.361
0.01,verizoncareers,0.5,0.2,0.5,3,533.639,370.495
0.01,verizoncareers,0.5,0.2,0.5,4,534.414,370.147
0.01,verizoncareers,0.5,0.2,0.5,5,534.511,372.174
0.01,verizoncareers,0.5,0.2,0.5,6,533.735,369.013
0.01,verizoncareers,0.5,0.2,0.5,7,533.862,369.031
0.01,verizoncareers,0.5,0.2,0.5,8,534.469,369.637
0.01,verizoncareers,0.5,0.2,0.5,9,533.669,368.728
0.01,verizoncareers,0.5,0.2,0.6,0,536.168,387.777
0.01,verizoncareers,0.5,0.2,0.6,1,537.832,390.805
0.01,verizoncareers,0.5,0.2,0.6,2,535.987,386.966
0.01,verizoncareers,0.5,0.2,0.6,3,536.093,388.06
0.01,verizoncareers,0.5,0.2,0.6,4,535.874,387.683
0.01,verizoncareers,0.5,0.2,0.6,5,535.546,387.356
0.01,verizoncareers,0.5,0.2,0.6,6,535.873,386.463
0.01,verizoncareers,0.5,0.2,0.6,7,536.39,387.495
0.01,verizoncareers,0.5,0.2,0.6,8,535.01,386.396
0.01,verizoncareers,0.5,0.2,0.6,9,535.206,386.636
0.01,verizoncareers,0.5,0.2,0.7,0,537.934,407.145
0.01,verizoncareers,0.5,0.2,0.7,1,536.966,405.788
0.01,verizoncareers,0.5,0.2,0.7,2,538.49,407.126
0.01,verizoncareers,0.5,0.2,0.7,3,536.772,407.435
0.01,verizoncareers,0.5,0.2,0.7,4,536.993,407.592
0.01,verizoncareers,0.5,0.2,0.7,5,538.021,406.489
0.01,verizoncareers,0.5,0.2,0.7,6,537.09,407.316
0.01,verizoncareers,0.5,0.2,0.7,7,537.552,408.198
0.01,verizoncareers,0.5,0.2,0.7,8,538.15,407.802
0.01,verizoncareers,0.5,0.2,0.7,9,536.979,406.945
0.01,verizoncareers,0.5,0.2,0.8,0,538.429,423.53
0.01,verizoncareers,0.5,0.2,0.8,1,537.493,420.672
0.01,verizoncareers,0.5,0.2,0.8,2,537.944,423.621
0.01,verizoncareers,0.5,0.2,0.8,3,537.749,420.11
0.01,verizoncareers,0.5,0.2,0.8,4,538.263,422.645
0.01,verizoncareers,0.5,0.2,0.8,5,538.129,420.848
0.01,verizoncareers,0.5,0.2,0.8,6,537.368,424.878
0.01,verizoncareers,0.5,0.2,0.8,7,537.82,423.617
0.01,verizoncareers,0.5,0.2,0.8,8,538.459,423.913
0.01,verizoncareers,0.5,0.2,0.8,9,537.646,423.332
0.01,verizoncareers,0.5,0.2,0.9,0,537.937,432.3
0.01,verizoncareers,0.5,0.2,0.9,1,537.549,430.804
0.01,verizoncareers,0.5,0.2,0.9,2,537.145,432.108
0.01,verizoncareers,0.5,0.2,0.9,3,536.587,430.911
0.01,verizoncareers,0.5,0.2,0.9,4,537.6,430.862
0.01,verizoncareers,0.5,0.2,0.9,5,537.413,432.265
0.01,verizoncareers,0.5,0.2,0.9,6,537.469,432.925
0.01,verizoncareers,0.5,0.2,0.9,7,537.793,431.705
0.01,verizoncareers,0.5,0.2,0.9,8,536.686,430.689
0.01,verizoncareers,0.5,0.2,0.9,9,538.378,433.365
0.01,verizoncareers,0.5,0.5,0.1,0,502.334,264.532
0.01,verizoncareers,0.5,0.5,0.1,1,502.933,264.217
0.01,verizoncareers,0.5,0.5,0.1,2,501.468,264.323
0.01,verizoncareers,0.5,0.5,0.1,3,501.555,263.332
0.01,verizoncareers,0.5,0.5,0.1,4,502.341,264.642
0.01,verizoncareers,0.5,0.5,0.1,5,500.663,261.912
0.01,verizoncareers,0.5,0.5,0.1,6,502.315,264.149
0.01,verizoncareers,0.5,0.5,0.1,7,501.954,263.271
0.01,verizoncareers,0.5,0.5,0.1,8,502.006,263.257
0.01,verizoncareers,0.5,0.5,0.1,9,501.686,263.654
0.01,verizoncareers,0.5,0.5,0.2,0,509.843,282.167
0.01,verizoncareers,0.5,0.5,0.2,1,510.871,283.301
0.01,verizoncareers,0.5,0.5,0.2,2,512.221,284.434
0.01,verizoncareers,0.5,0.5,0.2,3,511.1,283.325
0.01,verizoncareers,0.5,0.5,0.2,4,510.366,280.762
0.01,verizoncareers,0.5,0.5,0.2,5,510.377,283.284
0.01,verizoncareers,0.5,0.5,0.2,6,511.319,283.956
0.01,verizoncareers,0.5,0.5,0.2,7,510.171,283.039
0.01,verizoncareers,0.5,0.5,0.2,8,511.374,282.914
0.01,verizoncareers,0.5,0.5,0.2,9,512.599,284.755
0.01,verizoncareers,0.5,0.5,0.3,0,518.583,303.479
0.01,verizoncareers,0.5,0.5,0.3,1,518.533,302.695
0.01,verizoncareers,0.5,0.5,0.3,2,518.784,303.964
0.01,verizoncareers,0.5,0.5,0.3,3,519.184,304.773
0.01,verizoncareers,0.5,0.5,0.3,4,518.728,304.199
0.01,verizoncareers,0.5,0.5,0.3,5,518.946,302.991
0.01,verizoncareers,0.5,0.5,0.3,6,518.367,300.676
0.01,verizoncareers,0.5,0.5,0.3,7,518.722,302.111
0.01,verizoncareers,0.5,0.5,0.3,8,518.148,302.753
0.01,verizoncareers,0.5,0.5,0.3,9,517.857,301.203
0.01,verizoncareers,0.5,0.5,0.4,0,524.436,323.837
0.01,verizoncareers,0.5,0.5,0.4,1,524.598,322.148
0.01,verizoncareers,0.5,0.5,0.4,2,524.578,324.475
0.01,verizoncareers,0.5,0.5,0.4,3,524.523,321.998
0.01,verizoncareers,0.5,0.5,0.4,4,524.532,322.396
0.01,verizoncareers,0.5,0.5,0.4,5,525.154,324.929
0.01,verizoncareers,0.5,0.5,0.4,6,524.911,324.787
0.01,verizoncareers,0.5,0.5,0.4,7,523.572,321.497
0.01,verizoncareers,0.5,0.5,0.4,8,525.021,322.28
0.01,verizoncareers,0.5,0.5,0.4,9,524.304,322.311
0.01,verizoncareers,0.5,0.5,0.5,0,529.682,344.256
0.01,verizoncareers,0.5,0.5,0.5,1,529.657,346.274
0.01,verizoncareers,0.5,0.5,0.5,2,530.298,345.569
0.01,verizoncareers,0.5,0.5,0.5,3,529.111,343.293
0.01,verizoncareers,0.5,0.5,0.5,4,530.181,346.948
0.01,verizoncareers,0.5,0.5,0.5,5,530.418,348.153
0.01,verizoncareers,0.5,0.5,0.5,6,530.073,344.77
0.01,verizoncareers,0.5,0.5,0.5,7,531.267,347.295
0.01,verizoncareers,0.5,0.5,0.5,8,529.718,346.955
0.01,verizoncareers,0.5,0.5,0.5,9,529.825,346.119
0.01,verizoncareers,0.5,0.5,0.6,0,534.562,372.474
0.01,verizoncareers,0.5,0.5,0.6,1,533.897,369.972
0.01,verizoncareers,0.5,0.5,0.6,2,534.537,371.019
0.01,verizoncareers,0.5,0.5,0.6,3,533.265,370.384
0.01,verizoncareers,0.5,0.5,0.6,4,533.812,370.588
0.01,verizoncareers,0.5,0.5,0.6,5,533.673,368.898
0.01,verizoncareers,0.5,0.5,0.6,6,534.94,372.379
0.01,verizoncareers,0.5,0.5,0.6,7,533.939,370.459
0.01,verizoncareers,0.5,0.5,0.6,8,534.109,370.95
0.01,verizoncareers,0.5,0.5,0.6,9,534.786,370.76
0.01,verizoncareers,0.5,0.5,0.7,0,536.808,397.113
0.01,verizoncareers,0.5,0.5,0.7,1,536.185,398.447
0.01,verizoncareers,0.5,0.5,0.7,2,538.185,397.913
0.01,verizoncareers,0.5,0.5,0.7,3,536.608,396.871
0.01,verizoncareers,0.5,0.5,0.7,4,537.772,399.232
0.01,verizoncareers,0.5,0.5,0.7,5,536.689,397.813
0.01,verizoncareers,0.5,0.5,0.7,6,536.365,396.753
0.01,verizoncareers,0.5,0.5,0.7,7,537.363,398.56
0.01,verizoncareers,0.5,0.5,0.7,8,537.159,399.35
0.01,verizoncareers,0.5,0.5,0.7,9,537.629,399.034
0.01,verizoncareers,0.5,0.5,0.8,0,537.469,423.482
0.01,verizoncareers,0.5,0.5,0.8,1,537.455,425.495
0.01,verizoncareers,0.5,0.5,0.8,2,536.786,423.698
0.01,verizoncareers,0.5,0.5,0.8,3,538.171,424.901
0.01,verizoncareers,0.5,0.5,0.8,4,538.711,425.504
0.01,verizoncareers,0.5,0.5,0.8,5,538.827,425.228
0.01,verizoncareers,0.5,0.5,0.8,6,537.577,422.74
0.01,verizoncareers,0.5,0.5,0.8,7,537.017,423.166
0.01,verizoncareers,0.5,0.5,0.8,8,538.189,425.563
0.01,verizoncareers,0.5,0.5,0.8,9,537.694,425.005
0.01,verizoncareers,0.5,0.5,0.9,0,536.012,435.168
0.01,verizoncareers,0.5,0.5,0.9,1,536.125,434.537
0.01,verizoncareers,0.5,0.5,0.9,2,536.588,436.162
0.01,verizoncareers,0.5,0.5,0.9,3,536.112,434.799
0.01,verizoncareers,0.5,0.5,0.9,4,537.184,437.123
0.01,verizoncareers,0.5,0.5,0.9,5,535.493,435.222
0.01,verizoncareers,0.5,0.5,0.9,6,536.748,435.929
0.01,verizoncareers,0.5,0.5,0.9,7,536.128,435.663
0.01,verizoncareers,0.5,0.5,0.9,8,536.642,435.602
0.01,verizoncareers,0.5,0.5,0.9,9,536.695,434.433
0.01,verizoncareers,0.5,0.8,0.1,0,498.088,257.255
0.01,verizoncareers,0.5,0.8,0.1,1,497.07,256.264
0.01,verizoncareers,0.5,0.8,0.1,2,496.321,254.791
0.01,verizoncareers,0.5,0.8,0.1,3,495.674,254.443
0.01,verizoncareers,0.5,0.8,0.1,4,495.654,254.623
0.01,verizoncareers,0.5,0.8,0.1,5,495.568,254.035
0.01,verizoncareers,0.5,0.8,0.1,6,495.267,252.74
0.01,verizoncareers,0.5,0.8,0.1,7,496.489,254.566
0.01,verizoncareers,0.5,0.8,0.1,8,496.57,254.796
0.01,verizoncareers,0.5,0.8,0.1,9,497.083,255.632
0.01,verizoncareers,0.5,0.8,0.2,0,504.427,268.494
0.01,verizoncareers,0.5,0.8,0.2,1,503.894,267.709
0.01,verizoncareers,0.5,0.8,0.2,2,503.845,267.853
0.01,verizoncareers,0.5,0.8,0.2,3,503.97,268.315
